Formula,A,B,ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,r_A6,r_B,EN_A,EN_B,R_A,IE_A,D_A,TC_A,VLC_A,MP_A,BP_A,CR_A,VR_A,AM_A,R_B,IE_B,D_B,TC_B,VLC_B,MP_B,BP_B,CR_B,VR_B,AM_B,Cubic,Hexagonal,Monoclinic,Orthorhombic,Tetragonal,Triclinic,Trigonal
TlKO3,Tl,K,2.833333333,4.05,10.61442237,6.190765269,1.82,2.62,0.985714286,0.788500368,315.9424,185.701884,261.382204,0.942446043,1.7,1.2,1.38,1.62,0.82,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,243,419,0.862,140.0,1,336.53,1032.0,196,275,39.0983,1,0,0,0,0,0,0
TlLaO3,Tl,La,2.833333333,3.25,10.61442237,21.90949227,1.82,2.34,0.735714286,0.902070379,239.975664,185.701884,185.507196,0.962962963,1.7,1.2,1.03,1.62,1.1,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055,0,0,0,1,0,0,0
TlLiO3,Tl,Li,2.833333333,2.783333333,10.61442237,8.345290655,1.82,2.46,0.542857143,1.014829177,247.963136,185.701884,193.455356,1.138888889,1.7,1.2,0.76,1.62,0.98,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0,1,0,0,0,0,0,0
TlLuO3,Tl,Lu,2.833333333,2.9,10.61442237,35.61442237,1.82,2.17,0.614285714,0.969925231,239.988975,185.701884,185.576199,0.960176991,1.7,1.2,0.86,1.62,1.27,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,0,0,0,1,0,0,0
TlMgO3,Tl,Mg,2.833333333,2.416666667,10.61442237,16.97939662,1.82,2.13,0.514285714,1.033976897,260.991351,185.701884,206.591679,1.004716981,1.7,1.2,0.72,1.62,1.31,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,1,0,0,0,0,0,0
TlMnO3,Tl,Mn,2.833333333,2.116666667,10.61442237,27.94334069,1.82,1.89,0.464285714,0.820933726,222.999559,185.701884,168.678511,0.92195122,0.98,1.2,0.65,1.62,1.55,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804,0,0,0,1,0,0,0
TlMoO3,Tl,Mo,2.833333333,2.316666667,10.61442237,53.27446652,1.82,1.28,0.435714286,1.090562697,245.973756,185.701884,191.852544,0.63681592,1.7,1.2,0.61,1.62,2.16,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95,1,0,0,0,0,0,0
TlNaO3,Tl,Na,2.833333333,3.166666667,10.61442237,6.823951435,1.82,2.51,0.728571429,0.905797943,285.957151,185.701884,231.432991,1.037190083,1.7,1.2,1.02,1.62,0.93,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,190,496,0.971,85.0,1,370.95,1156.0,166,227,22.9897693,1,0,0,0,0,0,0
TlNbO3,Tl,Nb,2.833333333,2.433333333,10.61442237,50.58866814,1.82,1.84,0.457142857,1.074525011,244.999964,185.701884,190.695296,0.901960784,1.7,1.2,0.64,1.62,1.6,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637,0,0,0,0,1,0,0
TlNdO3,Tl,Nd,2.833333333,3.333333333,10.61442237,23.80426784,1.82,2.3,0.7,0.921021438,239.979264,185.701884,185.5239,0.966386555,1.7,1.2,0.98,1.62,1.14,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,200,533,7.007,94.0,8,1294.0,3347.0,120,229,144.24,0,0,0,1,0,0,0
TlNiO3,Tl,Ni,2.833333333,2.066666667,10.61442237,31.78807947,1.82,1.53,0.428571429,0.84145707,217.992431,185.701884,163.789319,0.765,0.98,1.2,0.6,1.62,1.91,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,0,0,1,1,0,0,1
TlNpO3,Tl,Np,2.833333333,2.916666667,10.61442237,16.86902134,1.82,2.08,0.614285714,0.969925231,239.993916,185.701884,185.610624,0.920353982,1.7,1.2,0.86,1.62,1.36,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,0,0,0,0,0,0,1
TlOsO3,Tl,Os,2.833333333,2.283333333,10.61442237,60.81677704,1.82,1.24,0.407142857,1.112706102,239.969724,185.701884,185.861616,0.629441624,1.7,1.2,0.57,1.62,2.2,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,137,840,22.61,23.0,16,3306.0,5285.0,120,216,190.2,1,0,0,0,0,0,0
TlPaO3,Tl,Pa,2.833333333,3.0,10.61442237,33.94039735,1.82,1.94,0.65,0.948931178,239.998704,185.701884,185.661276,0.83982684,1.7,1.2,0.91,1.62,1.5,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,180,568,15.37,58.0,7,1845.0,4026.0,120,243,231.03588,1,0,0,0,0,0,0
TlPbO3,Tl,Pb,2.833333333,2.916666667,10.61442237,11.04874908,1.82,1.11,0.707142857,0.917167791,239.954631,185.701884,185.889111,0.464435146,1.7,1.2,0.99,1.62,2.33,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,175,716,11.342,91.0,6,600.61,2022.0,120,202,207.0,0,0,0,1,0,0,0
TlPdO3,Tl,Pd,2.833333333,2.283333333,10.61442237,33.6285872,1.82,1.24,0.535714286,1.019549312,244.969724,185.701884,190.861616,0.576744186,1.7,1.2,0.75,1.62,2.2,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,137,804,12.02,91.0,10,1828.05,3236.0,125,163,106.42,0,0,0,1,0,0,0
TlPmO3,Tl,Pm,2.833333333,3.35,10.61442237,24.19058131,1.82,2.31,0.692857143,0.924907604,239.978391,185.701884,185.519751,0.974683544,1.7,1.2,0.97,1.62,1.13,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,201,540,7.26,7.7,1,1315.0,3273.0,120,236,144.91276,1,0,0,0,0,0,0
TlPrO3,Tl,Pr,2.833333333,3.333333333,10.61442237,22.1486387,1.82,2.31,0.657142857,0.944840958,239.978391,185.701884,185.519751,0.995689655,1.7,1.2,0.92,1.62,1.13,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,200,527,6.773,31.0,7,1204.0,3793.0,120,239,140.90766,0,0,0,1,0,0,0
TlPtO3,Tl,Pt,2.833333333,2.316666667,10.61442237,37.55610743,1.82,1.16,0.478571429,1.058952184,239.960796,185.701884,185.878896,0.560386473,1.7,1.2,0.67,1.62,2.28,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,139,870,21.46,94.0,18,2041.55,4098.0,120,209,195.08,0,0,0,1,0,0,0
TlPuO3,Tl,Pu,2.833333333,2.916666667,10.61442237,16.79543782,1.82,2.16,0.592857143,0.982973552,239.989596,185.701884,185.580096,0.968609865,1.7,1.2,0.83,1.62,1.28,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,175,585,19.84,23.0,10,913.0,3501.0,120,243,244.0642,0,0,0,1,0,0,0
TlRbO3,Tl,Rb,2.833333333,5.05,10.61442237,5.747976453,1.82,2.62,1.085714286,0.750695555,236.9424,185.701884,182.382204,0.897260274,1.7,1.2,1.52,1.62,0.82,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,303,403,1.532,58.0,1,312.46,961.0,117,303,85.468,0,0,0,1,0,0,0
TlReO3,Tl,Re,2.833333333,2.283333333,10.61442237,63.63134658,1.82,1.54,0.414285714,1.107086375,239.992944,185.701884,185.786556,0.777777778,1.7,1.2,0.58,1.62,1.9,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,137,760,21.02,17.0,15,3459.0,5869.0,120,217,186.207,1,0,0,0,0,0,0
TlRhO3,Tl,Rh,2.833333333,2.25,10.61442237,41.15158205,1.82,1.16,0.478571429,0.813002,244.960796,185.701884,190.878896,0.560386473,0.98,1.2,0.67,1.62,2.28,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,135,720,12.41,100.0,9,2237.0,3968.0,125,195,102.9055,0,0,0,1,0,0,0
TlRuO3,Tl,Ru,2.833333333,2.266666667,10.61442237,47.9580574,1.82,1.24,0.407142857,1.112706102,245.969724,185.701884,191.861616,0.629441624,1.7,1.2,0.57,1.62,2.2,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,136,710,12.37,79.0,8,2607.0,4423.0,126,207,101.1,0,0,0,1,0,0,0
TlSbO3,Tl,Sb,2.833333333,2.316666667,10.61442237,16.62582781,1.82,1.39,0.542857143,0.779126916,239.983359,185.701884,185.826111,0.643518519,0.98,1.2,0.76,1.62,2.05,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,139,834,6.685,50.0,15,903.78,1860.0,120,206,121.76,1,1,0,0,0,1,1
TlScO3,Tl,Sc,2.833333333,2.7,10.61442237,33.37012509,1.82,2.08,0.535714286,1.019549312,267.993916,185.701884,213.610624,0.96744186,1.7,1.2,0.75,1.62,1.36,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,162,633,2.989,16.0,3,1814.0,3109.0,148,211,44.95591,0,0,0,1,0,0,0
TlSiO3,Tl,Si,2.833333333,1.966666667,10.61442237,31.03384842,1.82,1.54,0.285714286,0.9349523,230.992944,185.701884,176.786556,0.855555556,0.98,1.2,0.4,1.62,1.9,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,118,787,2.3296,140.0,4,1687.0,3538.0,111,210,28.085,1,0,0,0,1,0,0
TlSmO3,Tl,Sm,2.833333333,3.333333333,10.61442237,24.77924945,1.82,2.27,0.685714286,0.928826704,239.981775,185.701884,185.536239,0.961864407,1.7,1.2,0.96,1.62,1.17,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,200,545,7.52,79.0,2,1347.0,2067.0,120,229,150.4,0,0,0,0,0,0,1
TlSnO3,Tl,Sn,2.833333333,2.35,10.61442237,9.291390728,1.82,1.48,0.492857143,1.048818671,240.989596,185.701884,186.802864,0.708133971,1.7,1.2,0.69,1.62,1.96,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,141,709,7.287,60.0,14,505.08,2875.0,121,217,118.71,0,0,0,1,0,0,0
TlSrO3,Tl,Sr,2.833333333,4.15,10.61442237,19.31567329,1.82,2.49,0.842857143,0.849624427,240.959599,185.701884,186.441991,0.965116279,1.7,1.2,1.18,1.62,0.95,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,0,0,0,1,0,0,0
TlTaO3,Tl,Ta,2.833333333,2.433333333,10.61442237,60.52244297,1.82,1.94,0.457142857,1.074525011,239.998704,185.701884,185.661276,0.950980392,1.7,1.2,0.64,1.62,1.5,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,146,761,16.654,58.0,13,3290.0,5731.0,120,217,180.9479,0,0,0,0,1,0,0
TlTbO3,Tl,Tb,2.833333333,3.2,10.61442237,29.96688742,1.82,2.24,0.6,0.978585278,239.984124,185.701884,185.548416,1.0,1.7,1.2,0.84,1.62,1.2,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,192,566,8.229,400.0,5,1629.0,3503.0,120,221,158.92535,0,0,0,1,0,0,0
TlTcO3,Tl,Tc,2.833333333,2.283333333,10.61442237,44.70198675,1.82,1.54,0.428571429,1.096015511,245.992944,185.701884,191.786556,0.77,1.7,1.2,0.6,1.62,1.9,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,137,702,11.5,7.7,7,2430.0,4538.0,126,209,96.90636,1,0,0,0,0,0,0
TlTeO3,Tl,Te,2.833333333,2.216666667,10.61442237,13.29396615,1.82,1.34,0.55,1.010152545,239.979264,185.701884,185.838396,0.617511521,1.7,1.2,0.77,1.62,2.1,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,133,869,6.232,0.52,16,722.66,1261.0,120,206,127.6,0,0,0,0,1,0,0
TlThO3,Tl,Th,2.833333333,3.0,10.61442237,37.21486387,1.82,2.14,0.671428571,0.936765394,239.990784,185.701884,185.587836,0.914529915,1.7,1.2,0.94,1.62,1.3,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,180,587,11.72,0.00943,6,2023.0,5061.0,120,237,232.038,0,0,0,1,0,0,0
TlTiO3,Tl,Ti,2.833333333,2.333333333,10.61442237,35.70640177,1.82,1.9,0.478571429,0.813002,255.999424,185.701884,201.6751,0.917874396,0.98,1.2,0.67,1.62,1.54,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,140,659,4.54,22.0,4,1941.0,3560.0,136,187,47.867,0,0,0,1,0,0,0
TlTmO3,Tl,Tm,2.833333333,3.133333333,10.61442237,33.44370861,1.82,2.19,0.685714286,0.928826704,239.987679,185.701884,185.568351,0.927966102,1.7,1.2,0.96,1.62,1.25,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,0,0,0,1,0,0,0
TlUO3,Tl,U,2.833333333,2.916666667,10.61442237,25.90139809,1.82,2.06,0.542857143,1.014829177,239.994816,185.701884,185.618076,0.953703704,1.7,1.2,0.76,1.62,1.38,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,175,597,18.95,35.0,8,1408.0,4404.0,120,240,238.0289,1,0,0,0,0,0,0
TlVO3,Tl,V,2.833333333,2.233333333,10.61442237,40.15820456,1.82,1.81,0.457142857,0.824957911,244.999991,185.701884,190.705151,0.887254902,0.98,1.2,0.64,1.62,1.63,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,134,651,6.11,31.0,5,2183.0,3680.0,125,179,50.9415,0,0,0,1,0,0,0
TlWO3,Tl,W,2.833333333,2.316666667,10.61442237,67.9727741,1.82,1.08,0.442857143,1.085163872,239.950716,185.701884,185.895024,0.534653465,1.7,1.2,0.62,1.62,2.36,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,139,770,19.25,35.0,14,3695.0,5828.0,120,210,183.84,1,0,0,0,0,0,0
TlYbO3,Tl,Yb,2.833333333,3.083333333,10.61442237,20.08830022,1.82,2.34,0.678571429,0.932779158,239.975664,185.701884,185.507196,0.995744681,1.7,1.2,0.95,1.62,1.1,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,185,603,6.965,0.52,10,1092.0,1469.0,120,242,173.05,1,0,0,0,0,0,0
TlYO3,Tl,Y,2.833333333,3.733333333,10.61442237,33.02060338,1.82,2.22,0.642857143,0.953056966,242.9856,185.701884,188.556444,0.965217391,1.7,1.2,0.9,1.62,1.22,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,224,600,4.469,17.0,3,1795.0,3618.0,123,219,88.90584,0,0,0,1,0,0,0
TlZnO3,Tl,Zn,2.833333333,2.316666667,10.61442237,12.74245769,1.82,1.79,0.528571429,1.024313562,241.999919,185.701884,187.711631,0.836448598,1.7,1.2,0.74,1.62,1.65,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,139,906,7.134,120.0,12,692.68,1180.0,122,139,65.4,1,0,0,0,0,0,0
TlZrO3,Tl,Zr,2.833333333,3.516666667,10.61442237,39.1464312,1.82,2.11,0.514285714,1.033976897,244.992431,185.701884,190.599311,0.995283019,1.7,1.2,0.72,1.62,1.33,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,211,640,6.506,23.0,4,2128.0,4682.0,125,186,91.22,0,0,0,1,0,0,0
Tm2O3,Tm,Tm,3.133333333,3.133333333,33.44370861,33.44370861,2.19,2.19,0.685714286,0.734072718,240.0,185.568351,185.568351,0.927966102,1.05,0.96,0.96,1.25,1.25,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,1,0,0,0,0,0,0
TmAcO3,Tm,Ac,3.133333333,3.25,33.44370861,24.35614422,2.19,2.34,0.8,0.687464926,239.997975,185.568351,185.507196,0.928571429,1.05,0.96,1.12,1.25,1.1,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,195,499,10.07,0.12,5,1324.0,3471.0,120,260,227.02775,0,0,0,1,0,0,0
TmAgO3,Tm,Ag,3.133333333,2.666666667,33.44370861,22.71762325,2.19,1.51,0.535714286,0.805772844,243.958384,185.568351,189.794791,0.702325581,1.05,0.96,0.75,1.25,1.93,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,160,731,10.501,400.0,11,1234.93,2435.0,124,172,107.868,1,0,0,0,0,0,0
TmAlO3,Tm,Al,3.133333333,2.383333333,33.44370861,17.17139441,2.19,1.83,0.385714286,0.892995677,240.988336,185.568351,186.698599,0.943298969,1.05,0.96,0.54,1.25,1.61,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,143,578,2.698,27.0,3,933.437,2792.0,121,184,26.981538,0,1,0,1,0,0,0
TmAsO3,Tm,As,3.133333333,1.983333333,33.44370861,20.05150846,2.19,1.26,0.414285714,0.874955361,238.922159,185.568351,184.857116,0.636363636,1.05,0.96,0.58,1.25,2.18,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,119,947,5.776,50.0,5,1090.0,887.0,119,185,74.92159,1,0,0,0,0,0,0
TmAuO3,Tm,Au,3.133333333,2.4,33.44370861,24.6013613,2.19,0.9,0.664285714,0.743524298,239.850231,185.568351,185.9271,0.386266094,1.05,0.96,0.93,1.25,2.54,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,144,890,19.282,7.7,3,1337.33,3129.0,120,166,196.96657,1,0,0,0,0,0,0
TmBaO3,Tm,Ba,3.133333333,4.216666667,33.44370861,18.39587932,2.19,2.55,0.964285714,0.62996786,239.988336,185.568351,185.414775,0.927272727,1.05,0.96,1.35,1.25,0.89,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,0,0,0,1,0,0,0
TmBeO3,Tm,Be,3.133333333,1.866666667,33.44370861,28.69757174,2.19,1.87,0.321428571,0.93643871,215.990784,185.568351,161.685279,1.010810811,1.05,0.96,0.45,1.25,1.57,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,1,0,0,0,1,0,0
TmBiO3,Tm,Bi,3.133333333,2.633333333,33.44370861,10.01747609,2.19,1.42,0.642857143,0.753222441,239.946639,185.568351,185.818524,0.617391304,1.05,0.96,0.9,1.25,2.02,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,158,703,9.807,400.0,7,544.55,1837.0,120,207,208.9804,1,0,0,0,0,0,1
TmBO3,Tm,B,3.133333333,1.45,33.44370861,43.19352465,2.19,1.4,0.192857143,1.037372224,203.943831,185.568351,149.8236,0.838323353,1.05,0.96,0.27,1.25,2.04,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,1,1,0,1,0,0,0
TmCaO3,Tm,Ca,3.133333333,3.233333333,33.44370861,20.51140545,2.19,2.44,0.714285714,0.721838172,290.994375,185.568351,236.464176,1.016666667,1.05,0.96,1.0,1.25,1.0,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,194,590,1.54,200.0,2,1115.0,1757.0,171,231,40.08,1,0,0,0,0,0,0
TmCdO3,Tm,Cd,3.133333333,2.516666667,33.44370861,10.93119941,2.19,1.75,0.678571429,0.737196431,242.982576,185.568351,188.724375,0.744680851,1.05,0.96,0.95,1.25,1.69,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,151,868,8.69,120.0,12,594.22,1040.0,123,158,112.41,1,0,0,0,0,0,0
TmCeO3,Tm,Ce,3.133333333,3.3,33.44370861,19.70198675,2.19,2.32,0.621428571,0.775636954,239.998479,185.568351,185.515584,1.022026432,1.09,0.96,0.87,1.25,1.12,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,198,534,6.77,23.0,6,1071.0,3697.0,120,235,140.116,1,0,0,0,0,0,0
TmCoO3,Tm,Co,3.133333333,2.083333333,33.44370861,32.52391464,2.19,1.56,0.435714286,0.861896325,215.964279,185.568351,161.780976,0.776119403,1.05,0.96,0.61,1.25,1.88,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319,0,0,0,1,0,0,0
TmCrO3,Tm,Cr,3.133333333,2.133333333,33.44370861,40.10301692,2.19,1.78,0.442857143,0.857629512,233.984871,185.568351,179.714844,0.881188119,1.05,0.96,0.62,1.25,1.66,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996,1,0,0,1,0,0,0
TmCuO3,Tm,Cu,3.133333333,2.25,33.44370861,24.97737307,2.19,1.54,0.385714286,0.892995677,225.961975,185.568351,171.786556,0.793814433,1.05,0.96,0.54,1.25,1.9,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55,0,0,0,1,0,0,0
TmDyO3,Tm,Dy,3.133333333,3.133333333,33.44370861,30.99705666,2.19,2.22,0.707142857,0.724858416,239.999919,185.568351,185.556444,0.928870293,1.05,0.96,0.99,1.25,1.22,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5,1,0,0,0,0,0,0
TmErO3,Tm,Er,3.133333333,3.15,33.44370861,33.14937454,2.19,2.2,0.635714286,0.756511622,239.999991,185.568351,185.5644,0.96069869,1.05,0.96,0.89,1.25,1.24,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,189,589,9.066,60.0,8,1802.0,3141.0,120,235,167.26,1,0,0,0,0,0,0
TmEuO3,Tm,Eu,3.133333333,3.3,33.44370861,20.14348786,2.19,2.24,0.757142857,0.704232363,239.999775,185.568351,185.548416,0.910569106,1.05,0.96,1.06,1.25,1.2,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,198,547,5.243,100.0,3,1095.0,1802.0,120,233,151.964,0,0,0,1,0,0,0
TmFeO3,Tm,Fe,3.133333333,2.1,33.44370861,33.31493745,2.19,1.61,0.464285714,0.845078836,218.969724,185.568351,164.766711,0.785365854,1.05,0.96,0.65,1.25,1.83,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84,0,1,0,1,0,0,0
TmGaO3,Tm,Ga,3.133333333,2.25,33.44370861,5.572295806,2.19,1.63,0.442857143,0.857629512,241.971776,185.568351,187.760879,0.806930693,1.05,0.96,0.62,1.25,1.81,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,135,579,5.907,29.0,3,302.91,2477.0,122,187,69.723,0,1,0,1,0,0,0
TmGdO3,Tm,Gd,3.133333333,3.216666667,33.44370861,29.17586461,2.19,2.24,0.671428571,0.740346844,239.999775,185.568351,185.548416,0.957264957,1.05,0.96,0.94,1.25,1.2,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,193,593,7.895,91.0,4,1586.0,3546.0,120,237,157.25,1,0,0,0,0,0,0
TmGeO3,Tm,Ge,3.133333333,2.033333333,33.44370861,22.28476821,2.19,1.43,0.378571429,0.912277661,239.948016,185.568351,185.815959,0.740932642,1.09,0.96,0.53,1.25,2.01,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63,1,0,0,0,0,0,0
TmHfO3,Tm,Hf,3.133333333,2.916666667,33.44370861,46.10007358,2.19,2.14,0.507142857,0.834453026,239.999775,185.568351,185.587836,1.014218009,1.09,0.96,0.71,1.25,1.3,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49,1,0,0,0,0,0,0
TmHgO3,Tm,Hg,3.133333333,2.516666667,33.44370861,4.310522443,2.19,1.44,0.792857143,0.69020383,239.949375,185.568351,185.813376,0.573705179,1.05,0.96,1.11,1.25,2.0,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59,1,0,0,0,0,0,0
TmHoO3,Tm,Ho,3.133333333,3.166666667,33.44370861,32.13760118,2.19,2.21,0.642857143,0.753222441,239.999964,185.568351,185.560431,0.960869565,1.05,0.96,0.9,1.25,1.23,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033,1,0,0,0,0,0,0
TmInO3,Tm,In,3.133333333,2.766666667,33.44370861,7.905629139,2.19,1.66,0.571428571,0.787459825,241.974719,185.568351,187.751996,0.754545455,1.05,0.96,0.8,1.25,1.78,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,166,558,7.31,29.0,13,429.75,2345.0,122,193,114.818,1,0,0,1,0,0,0
TmIrO3,Tm,Ir,3.133333333,2.266666667,33.44370861,50.01839588,2.19,1.24,0.45,0.867337874,239.918775,185.568351,185.861616,0.610837438,1.09,0.96,0.63,1.25,2.2,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22,1,0,0,0,0,0,0
TmKO3,Tm,K,3.133333333,4.05,33.44370861,6.190765269,2.19,2.62,0.985714286,0.623169645,315.983359,185.568351,261.382204,0.942446043,1.05,0.96,1.38,1.25,0.82,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,243,419,0.862,140.0,1,336.53,1032.0,196,275,39.0983,0,0,0,1,0,0,0
TmLaO3,Tm,La,3.133333333,3.25,33.44370861,21.90949227,2.19,2.34,0.735714286,0.71292659,239.997975,185.568351,185.507196,0.962962963,1.05,0.96,1.03,1.25,1.1,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055,1,0,0,0,0,0,0
TmLiO3,Tm,Li,3.133333333,2.783333333,33.44370861,8.345290655,2.19,2.46,0.542857143,0.802042414,247.993439,185.568351,193.455356,1.138888889,1.05,0.96,0.76,1.25,0.98,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0,1,0,0,0,0,0,0
TmLuO3,Tm,Lu,3.133333333,2.9,33.44370861,35.61442237,2.19,2.17,0.614285714,0.766553811,239.999964,185.568351,185.576199,0.960176991,1.05,0.96,0.86,1.25,1.27,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,1,0,0,0,0,0,0
TmMgO3,Tm,Mg,3.133333333,2.416666667,33.44370861,16.97939662,2.19,2.13,0.514285714,0.81717529,260.999676,185.568351,206.591679,1.004716981,1.05,0.96,0.72,1.25,1.31,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,1,0,0,0,0,0,0
