Formula,crystal_system,A,B,ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,r_A6,r_B,EN_A,EN_B,R_A,IE_A,D_A,TC_A,VLC_A,MP_A,BP_A,CR_A,VR_A,AM_A,R_B,IE_B,D_B,TC_B,VLC_B,MP_B,BP_B,CR_B,VR_B,AM_B
SrCdO3,Orthorhombic,Sr,Cd,4.15,2.516666667,19.31567329,10.93119941,2.49,1.75,0.678571429,0.854546067,243.950716,186.441991,188.724375,0.744680851,1.44,1.18,0.95,0.95,1.69,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,151,868,8.69,120.0,12,594.22,1040.0,123,158,112.41
SrCeO3,Orthorhombic,Sr,Ce,4.15,3.3,19.31567329,19.70198675,2.49,2.32,0.621428571,0.884662228,240.997399,186.441991,185.515584,1.022026432,1.44,1.18,0.87,0.95,1.12,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,198,534,6.77,23.0,6,1071.0,3697.0,120,235,140.116
SrCoO3,Monoclinic,Sr,Co,4.15,2.083333333,19.31567329,32.52391464,2.49,1.56,0.378571429,1.04050946,216.922159,186.441991,161.780976,0.808290155,1.44,1.18,0.53,0.95,1.88,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
SrCoO3,Cubic,Sr,Co,4.15,2.083333333,19.31567329,32.52391464,2.49,1.56,0.378571429,1.04050946,216.922159,186.441991,161.780976,0.808290155,1.44,1.18,0.53,0.95,1.88,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
SrCoO3,Orthorhombic,Sr,Co,4.15,2.083333333,19.31567329,32.52391464,2.49,1.56,0.378571429,1.04050946,216.922159,186.441991,161.780976,0.808290155,1.44,1.18,0.53,0.95,1.88,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
SrCoO3,Tetragonal,Sr,Co,4.15,2.083333333,19.31567329,32.52391464,2.49,1.56,0.378571429,1.04050946,216.922159,186.441991,161.780976,0.808290155,1.44,1.18,0.53,0.95,1.88,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
SrCoO3,Triclinic,Sr,Co,4.15,2.083333333,19.31567329,32.52391464,2.49,1.56,0.378571429,1.04050946,216.922159,186.441991,161.780976,0.808290155,1.44,1.18,0.53,0.95,1.88,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319
SrCrO3,Cubic,Sr,Cr,4.15,2.133333333,19.31567329,40.10301692,2.49,1.78,0.392857143,1.029837568,234.954631,186.441991,179.714844,0.912820513,1.44,1.18,0.55,0.95,1.66,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996
SrCrO3,Orthorhombic,Sr,Cr,4.15,2.133333333,19.31567329,40.10301692,2.49,1.78,0.392857143,1.029837568,234.954631,186.441991,179.714844,0.912820513,1.44,1.18,0.55,0.95,1.66,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996
SrCrO3,Hexagonal,Sr,Cr,4.15,2.133333333,19.31567329,40.10301692,2.49,1.78,0.392857143,1.029837568,234.954631,186.441991,179.714844,0.912820513,1.44,1.18,0.55,0.95,1.66,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996
SrCsO3,Cubic,Sr,Cs,4.15,4.966666667,19.31567329,5.548013245,2.49,2.65,1.192857143,0.654131355,240.997696,186.441991,185.367975,0.863192182,1.44,1.18,1.67,0.95,0.79,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,298,376,1.873,58.0,3,301.59,944.0,120,343,132.905452
SrCuO3,Cubic,Sr,Cu,4.15,2.25,19.31567329,24.97737307,2.49,1.54,0.485714286,0.96547272,226.918775,186.441991,171.786556,0.740384615,1.44,1.18,0.68,0.95,1.9,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55
SrCuO3,Orthorhombic,Sr,Cu,4.15,2.25,19.31567329,24.97737307,2.49,1.54,0.485714286,0.96547272,226.918775,186.441991,171.786556,0.740384615,1.44,1.18,0.68,0.95,1.9,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55
SrDyO3,Cubic,Sr,Dy,4.15,3.133333333,19.31567329,30.99705666,2.49,2.22,0.707142857,0.840244041,240.993439,186.441991,185.556444,0.928870293,1.44,1.18,0.99,0.95,1.22,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5
SrDyO3,Orthorhombic,Sr,Dy,4.15,3.133333333,19.31567329,30.99705666,2.49,2.22,0.707142857,0.840244041,240.993439,186.441991,185.556444,0.928870293,1.44,1.18,0.99,0.95,1.22,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5
SrErO3,Cubic,Sr,Er,4.15,3.15,19.31567329,33.14937454,2.49,2.2,0.635714286,0.876935921,240.992431,186.441991,185.5644,0.96069869,1.44,1.18,0.89,0.95,1.24,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,189,589,9.066,60.0,8,1802.0,3141.0,120,235,167.26
SrErO3,Orthorhombic,Sr,Er,4.15,3.15,19.31567329,33.14937454,2.49,2.2,0.635714286,0.876935921,240.992431,186.441991,185.5644,0.96069869,1.44,1.18,0.89,0.95,1.24,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,189,589,9.066,60.0,8,1802.0,3141.0,120,235,167.26
SrEuO3,Cubic,Sr,Eu,4.15,3.3,19.31567329,20.14348786,2.49,2.24,0.757142857,0.816334658,240.994375,186.441991,185.548416,0.910569106,1.44,1.18,1.06,0.95,1.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,198,547,5.243,100.0,3,1095.0,1802.0,120,233,151.964
SrFeO3,Cubic,Sr,Fe,4.15,2.1,19.31567329,33.31493745,2.49,1.61,0.421428571,1.009137316,219.930304,186.441991,164.766711,0.809045226,1.44,1.18,0.59,0.95,1.83,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
SrFeO3,Orthorhombic,Sr,Fe,4.15,2.1,19.31567329,33.31493745,2.49,1.61,0.421428571,1.009137316,219.930304,186.441991,164.766711,0.809045226,1.44,1.18,0.59,0.95,1.83,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84
SrGaO3,Cubic,Sr,Ga,4.15,2.25,19.31567329,5.572295806,2.49,1.63,0.442857143,0.994150128,242.933436,186.441991,187.760879,0.806930693,1.44,1.18,0.62,0.95,1.81,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,135,579,5.907,29.0,3,302.91,2477.0,122,187,69.723
SrGdO3,Orthorhombic,Sr,Gd,4.15,3.216666667,19.31567329,29.17586461,2.49,2.24,0.671428571,0.858197974,240.994375,186.441991,185.548416,0.957264957,1.44,1.18,0.94,0.95,1.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,193,593,7.895,91.0,4,1586.0,3546.0,120,237,157.25
SrGeO3,Monoclinic,Sr,Ge,4.15,2.033333333,19.31567329,22.28476821,2.49,1.43,0.378571429,1.04050946,240.898876,186.441991,185.815959,0.740932642,1.44,1.18,0.53,0.95,2.01,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
SrGeO3,Cubic,Sr,Ge,4.15,2.033333333,19.31567329,22.28476821,2.49,1.43,0.378571429,1.04050946,240.898876,186.441991,185.815959,0.740932642,1.44,1.18,0.53,0.95,2.01,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
SrGeO3,Hexagonal,Sr,Ge,4.15,2.033333333,19.31567329,22.28476821,2.49,1.43,0.378571429,1.04050946,240.898876,186.441991,185.815959,0.740932642,1.44,1.18,0.53,0.95,2.01,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
SrGeO3,Triclinic,Sr,Ge,4.15,2.033333333,19.31567329,22.28476821,2.49,1.43,0.378571429,1.04050946,240.898876,186.441991,185.815959,0.740932642,1.44,1.18,0.53,0.95,2.01,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63
SrHfO3,Cubic,Sr,Hf,4.15,2.916666667,19.31567329,46.10007358,2.49,2.14,0.507142857,0.95174562,240.988975,186.441991,185.587836,1.014218009,1.44,1.18,0.71,0.95,1.3,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49
SrHfO3,Orthorhombic,Sr,Hf,4.15,2.916666667,19.31567329,46.10007358,2.49,2.14,0.507142857,0.95174562,240.988975,186.441991,185.587836,1.014218009,1.44,1.18,0.71,0.95,1.3,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49
SrHfO3,Tetragonal,Sr,Hf,4.15,2.916666667,19.31567329,46.10007358,2.49,2.14,0.507142857,0.95174562,240.988975,186.441991,185.587836,1.014218009,1.44,1.18,0.71,0.95,1.3,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49
SrHgO3,Cubic,Sr,Hg,4.15,2.516666667,19.31567329,4.310522443,2.49,1.44,0.792857143,0.800073011,240.900775,186.441991,185.813376,0.573705179,1.44,1.18,1.11,0.95,2.0,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59
SrHgO3,Orthorhombic,Sr,Hg,4.15,2.516666667,19.31567329,4.310522443,2.49,1.44,0.792857143,0.800073011,240.900775,186.441991,185.813376,0.573705179,1.44,1.18,1.11,0.95,2.0,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59
SrHoO3,Cubic,Sr,Ho,4.15,3.166666667,19.31567329,32.13760118,2.49,2.21,0.642857143,0.873123156,240.992944,186.441991,185.560431,0.960869565,1.44,1.18,0.9,0.95,1.23,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033
SrHoO3,Orthorhombic,Sr,Ho,4.15,3.166666667,19.31567329,32.13760118,2.49,2.21,0.642857143,0.873123156,240.992944,186.441991,185.560431,0.960869565,1.44,1.18,0.9,0.95,1.23,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033
SrInO3,Cubic,Sr,In,4.15,2.766666667,19.31567329,7.905629139,2.49,1.66,0.571428571,0.912810572,242.937999,186.441991,187.751996,0.754545455,1.44,1.18,0.8,0.95,1.78,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,166,558,7.31,29.0,13,429.75,2345.0,122,193,114.818
SrInO3,Orthorhombic,Sr,In,4.15,2.766666667,19.31567329,7.905629139,2.49,1.66,0.571428571,0.912810572,242.937999,186.441991,187.751996,0.754545455,1.44,1.18,0.8,0.95,1.78,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,166,558,7.31,29.0,13,429.75,2345.0,122,193,114.818
SrIrO3,Monoclinic,Sr,Ir,4.15,2.266666667,19.31567329,50.01839588,2.49,1.24,0.45,0.989252837,240.859375,186.441991,185.861616,0.610837438,1.44,1.18,0.63,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22
SrIrO3,Cubic,Sr,Ir,4.15,2.266666667,19.31567329,50.01839588,2.49,1.24,0.45,0.989252837,240.859375,186.441991,185.861616,0.610837438,1.44,1.18,0.63,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22
SrIrO3,Orthorhombic,Sr,Ir,4.15,2.266666667,19.31567329,50.01839588,2.49,1.24,0.45,0.989252837,240.859375,186.441991,185.861616,0.610837438,1.44,1.18,0.63,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22
SrKO3,Cubic,Sr,K,4.15,4.05,19.31567329,6.190765269,2.49,2.62,0.985714286,0.722368079,316.998479,186.441991,261.382204,0.942446043,1.44,1.18,1.38,0.95,0.82,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,243,419,0.862,140.0,1,336.53,1032.0,196,275,39.0983
SrLaO3,Orthorhombic,Sr,La,4.15,3.25,19.31567329,21.90949227,2.49,2.34,0.735714286,0.826412864,240.997975,186.441991,185.507196,0.962962963,1.44,1.18,1.03,0.95,1.1,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055
SrLiO3,Cubic,Sr,Li,4.15,2.783333333,19.31567329,8.345290655,2.49,2.46,0.542857143,0.929714472,248.999919,186.441991,193.455356,1.138888889,1.44,1.18,0.76,0.95,0.98,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0
SrLuO3,Orthorhombic,Sr,Lu,4.15,2.9,19.31567329,35.61442237,2.49,2.17,0.614285714,0.888576663,240.990784,186.441991,185.576199,0.960176991,1.44,1.18,0.86,0.95,1.27,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667
SrMgO3,Cubic,Sr,Mg,4.15,2.416666667,19.31567329,16.97939662,2.49,2.13,0.514285714,0.947256254,261.988336,186.441991,206.591679,1.004716981,1.44,1.18,0.72,0.95,1.31,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305
SrMgO3,Orthorhombic,Sr,Mg,4.15,2.416666667,19.31567329,16.97939662,2.49,2.13,0.514285714,0.947256254,261.988336,186.441991,206.591679,1.004716981,1.44,1.18,0.72,0.95,1.31,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305
SrMnO3,Orthorhombic,Sr,Mn,4.15,2.116666667,19.31567329,27.94334069,2.49,1.89,0.378571429,1.04050946,223.9676,186.441991,168.678511,0.979274611,1.44,1.18,0.53,0.95,1.55,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804
SrMnO3,Cubic,Sr,Mn,4.15,2.116666667,19.31567329,27.94334069,2.49,1.89,0.378571429,1.04050946,223.9676,186.441991,168.678511,0.979274611,1.44,1.18,0.53,0.95,1.55,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804
SrMnO3,Hexagonal,Sr,Mn,4.15,2.116666667,19.31567329,27.94334069,2.49,1.89,0.378571429,1.04050946,223.9676,186.441991,168.678511,0.979274611,1.44,1.18,0.53,0.95,1.55,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804
SrMoO3,Monoclinic,Sr,Mo,4.15,2.316666667,19.31567329,53.27446652,2.49,1.28,0.464285714,0.97960159,246.868231,186.441991,191.852544,0.624390244,1.44,1.18,0.65,0.95,2.16,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95
SrMoO3,Cubic,Sr,Mo,4.15,2.316666667,19.31567329,53.27446652,2.49,1.28,0.464285714,0.97960159,246.868231,186.441991,191.852544,0.624390244,1.44,1.18,0.65,0.95,2.16,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95
SrMoO3,Orthorhombic,Sr,Mo,4.15,2.316666667,19.31567329,53.27446652,2.49,1.28,0.464285714,0.97960159,246.868231,186.441991,191.852544,0.624390244,1.44,1.18,0.65,0.95,2.16,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95
SrMoO3,Tetragonal,Sr,Mo,4.15,2.316666667,19.31567329,53.27446652,2.49,1.28,0.464285714,0.97960159,246.868231,186.441991,191.852544,0.624390244,1.44,1.18,0.65,0.95,2.16,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95
SrNaO3,Cubic,Sr,Na,4.15,3.166666667,19.31567329,6.823951435,2.49,2.51,0.728571429,0.829827793,286.999964,186.441991,231.432991,1.037190083,1.44,1.18,1.02,0.95,0.93,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,190,496,0.971,85.0,1,370.95,1156.0,166,227,22.9897693
SrNbO3,Cubic,Sr,Nb,4.15,2.433333333,19.31567329,50.58866814,2.49,1.84,0.485714286,0.96547272,245.961975,186.441991,190.695296,0.884615385,1.44,1.18,0.68,0.95,1.6,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637
SrNbO3,Orthorhombic,Sr,Nb,4.15,2.433333333,19.31567329,50.58866814,2.49,1.84,0.485714286,0.96547272,245.961975,186.441991,190.695296,0.884615385,1.44,1.18,0.68,0.95,1.6,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637
SrNbO3,Tetragonal,Sr,Nb,4.15,2.433333333,19.31567329,50.58866814,2.49,1.84,0.485714286,0.96547272,245.961975,186.441991,190.695296,0.884615385,1.44,1.18,0.68,0.95,1.6,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637
SrNdO3,Cubic,Sr,Nd,4.15,3.333333333,19.31567329,23.80426784,2.49,2.3,0.7,0.843774478,240.996751,186.441991,185.5239,0.966386555,1.44,1.18,0.98,0.95,1.14,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,200,533,7.007,94.0,8,1294.0,3347.0,120,229,144.24
SrNdO3,Orthorhombic,Sr,Nd,4.15,3.333333333,19.31567329,23.80426784,2.49,2.3,0.7,0.843774478,240.996751,186.441991,185.5239,0.966386555,1.44,1.18,0.98,0.95,1.14,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,200,533,7.007,94.0,8,1294.0,3347.0,120,229,144.24
SrNiO3,Trigonal,Sr,Ni,4.15,2.066666667,19.31567329,31.78807947,2.49,1.53,0.342857143,1.068182584,218.917056,186.441991,163.789319,0.813829787,1.44,1.18,0.48,0.95,1.91,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693
SrNiO3,Cubic,Sr,Ni,4.15,2.066666667,19.31567329,31.78807947,2.49,1.53,0.342857143,1.068182584,218.917056,186.441991,163.789319,0.813829787,1.44,1.18,0.48,0.95,1.91,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693
SrNiO3,Monoclinic,Sr,Ni,4.15,2.066666667,19.31567329,31.78807947,2.49,1.53,0.342857143,1.068182584,218.917056,186.441991,163.789319,0.813829787,1.44,1.18,0.48,0.95,1.91,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693
SrNiO3,Orthorhombic,Sr,Ni,4.15,2.066666667,19.31567329,31.78807947,2.49,1.53,0.342857143,1.068182584,218.917056,186.441991,163.789319,0.813829787,1.44,1.18,0.48,0.95,1.91,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693
SrNpO3,Orthorhombic,Sr,Np,4.15,2.916666667,19.31567329,16.86902134,2.49,2.08,0.614285714,0.888576663,240.984871,186.441991,185.610624,0.920353982,1.44,1.18,0.86,0.95,1.36,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172
SrOsO3,Cubic,Sr,Os,4.15,2.283333333,19.31567329,60.81677704,2.49,1.24,0.407142857,1.019382365,240.859375,186.441991,185.861616,0.629441624,1.44,1.18,0.57,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,137,840,22.61,23.0,16,3306.0,5285.0,120,216,190.2
SrOsO3,Orthorhombic,Sr,Os,4.15,2.283333333,19.31567329,60.81677704,2.49,1.24,0.407142857,1.019382365,240.859375,186.441991,185.861616,0.629441624,1.44,1.18,0.57,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,137,840,22.61,23.0,16,3306.0,5285.0,120,216,190.2
SrPaO3,Orthorhombic,Sr,Pa,4.15,3.0,19.31567329,33.94039735,2.49,1.94,0.65,0.869343402,240.972775,186.441991,185.661276,0.83982684,1.44,1.18,0.91,0.95,1.5,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,180,568,15.37,58.0,7,1845.0,4026.0,120,243,231.03588
SrPbO3,Orthorhombic,Sr,Pb,4.15,2.916666667,19.31567329,11.04874908,2.49,1.11,0.557142857,0.921184981,240.828604,186.441991,185.889111,0.509174312,1.44,1.18,0.78,0.95,2.33,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,716,11.342,91.0,6,600.61,2022.0,120,202,207.0
SrPdO3,Cubic,Sr,Pd,4.15,2.283333333,19.31567329,33.6285872,2.49,1.24,0.442857143,0.994150128,245.859375,186.441991,190.861616,0.613861386,1.44,1.18,0.62,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,137,804,12.02,91.0,10,1828.05,3236.0,125,163,106.42
SrPdO3,Orthorhombic,Sr,Pd,4.15,2.283333333,19.31567329,33.6285872,2.49,1.24,0.442857143,0.994150128,245.859375,186.441991,190.861616,0.613861386,1.44,1.18,0.62,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,137,804,12.02,91.0,10,1828.05,3236.0,125,163,106.42
SrPmO3,Orthorhombic,Sr,Pm,4.15,3.35,19.31567329,24.19058131,2.49,2.31,0.692857143,0.847334708,240.997084,186.441991,185.519751,0.974683544,1.44,1.18,0.97,0.95,1.13,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,201,540,7.26,7.7,1,1315.0,3273.0,120,236,144.91276
SrPrO3,Orthorhombic,Sr,Pr,4.15,3.333333333,19.31567329,22.1486387,2.49,2.31,0.607142857,0.892525893,240.997084,186.441991,185.519751,1.026666667,1.44,1.18,0.85,0.95,1.13,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,200,527,6.773,31.0,7,1204.0,3793.0,120,239,140.90766
SrPtO3,Cubic,Sr,Pt,4.15,2.316666667,19.31567329,37.55610743,2.49,1.16,0.478571429,0.97013684,240.840799,186.441991,185.878896,0.560386473,1.44,1.18,0.67,0.95,2.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,139,870,21.46,94.0,18,2041.55,4098.0,120,209,195.08
SrPtO3,Orthorhombic,Sr,Pt,4.15,2.316666667,19.31567329,37.55610743,2.49,1.16,0.478571429,0.97013684,240.840799,186.441991,185.878896,0.560386473,1.44,1.18,0.67,0.95,2.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,139,870,21.46,94.0,18,2041.55,4098.0,120,209,195.08
SrPuO3,Cubic,Sr,Pu,4.15,2.916666667,19.31567329,16.79543782,2.49,2.16,0.592857143,0.900530609,240.990199,186.441991,185.580096,0.968609865,1.44,1.18,0.83,0.95,1.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,585,19.84,23.0,10,913.0,3501.0,120,243,244.0642
SrPuO3,Orthorhombic,Sr,Pu,4.15,2.916666667,19.31567329,16.79543782,2.49,2.16,0.592857143,0.900530609,240.990199,186.441991,185.580096,0.968609865,1.44,1.18,0.83,0.95,1.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,175,585,19.84,23.0,10,913.0,3501.0,120,243,244.0642
SrRbO3,Cubic,Sr,Rb,4.15,5.05,19.31567329,5.747976453,2.49,2.62,1.085714286,0.687733993,237.998479,186.441991,182.382204,0.897260274,1.44,1.18,1.52,0.95,0.82,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,303,403,1.532,58.0,1,312.46,961.0,117,303,85.468
SrReO3,Cubic,Sr,Re,4.15,2.283333333,19.31567329,63.63134658,2.49,1.54,0.45,0.989252837,240.918775,186.441991,185.786556,0.75862069,1.44,1.18,0.63,0.95,1.9,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,137,760,21.02,17.0,15,3459.0,5869.0,120,217,186.207
SrReO3,Trigonal,Sr,Re,4.15,2.283333333,19.31567329,63.63134658,2.49,1.54,0.45,0.989252837,240.918775,186.441991,185.786556,0.75862069,1.44,1.18,0.63,0.95,1.9,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,137,760,21.02,17.0,15,3459.0,5869.0,120,217,186.207
SrRhO3,Cubic,Sr,Rh,4.15,2.25,19.31567329,41.15158205,2.49,1.16,0.428571429,1.004091629,245.840799,186.441991,190.878896,0.58,1.44,1.18,0.6,0.95,2.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,135,720,12.41,100.0,9,2237.0,3968.0,125,195,102.9055
SrRhO3,Orthorhombic,Sr,Rh,4.15,2.25,19.31567329,41.15158205,2.49,1.16,0.428571429,1.004091629,245.840799,186.441991,190.878896,0.58,1.44,1.18,0.6,0.95,2.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,135,720,12.41,100.0,9,2237.0,3968.0,125,195,102.9055
SrRhO3,Tetragonal,Sr,Rh,4.15,2.25,19.31567329,41.15158205,2.49,1.16,0.428571429,1.004091629,245.840799,186.441991,190.878896,0.58,1.44,1.18,0.6,0.95,2.28,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,135,720,12.41,100.0,9,2237.0,3968.0,125,195,102.9055
SrRuO3,Cubic,Sr,Ru,4.15,2.266666667,19.31567329,47.9580574,2.49,1.24,0.442857143,0.994150128,246.859375,186.441991,191.861616,0.613861386,1.44,1.18,0.62,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,136,710,12.37,79.0,8,2607.0,4423.0,126,207,101.1
SrRuO3,Orthorhombic,Sr,Ru,4.15,2.266666667,19.31567329,47.9580574,2.49,1.24,0.442857143,0.994150128,246.859375,186.441991,191.861616,0.613861386,1.44,1.18,0.62,0.95,2.2,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,136,710,12.37,79.0,8,2607.0,4423.0,126,207,101.1
