ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,IE_A,D_A,TC_A,VLC_A,BP_A,VR_A,AM_A,IE_B,D_B,TC_B,VLC_B,BP_B,VR_B,AM_B,crystal_system
3.022262121398941,4.233911072870396,33.450849937212645,17.901070280017198,1.970824475735727,2.506439720392388,0.8788190313583482,0.6372941914065131,240.87126959040924,185.6496798322282,186.33163773289405,0.9546437561504587,0.9664397203923877,570,14.601956812918134,61.39069233092997,6,3976.680838822837,242,223.45450977433578,532,2.5611920903689915,37.363209806405735,2,1581.945992506327,258,92.2730010545181,Tetragonal
2.944109222373411,1.866666667,34.7415577506884,28.69757174,2.1794519762363764,1.87,0.321428571,0.9324070462228308,215.99134705939016,185.572464524189,161.685279,1.010810811,1.0394519762363765,532,9.596139013101483,22.782058224336502,10,3517.151996852511,222,172.61000095707928,900,1.85,200.0,2,2744.0,153,9.012183,Tetragonal
2.916666667,5.031918053182055,41.71729705043171,5.704587763715226,2.122641330985339,2.626509500880498,1.1089625033993524,0.5512836296952011,237.6279155832889,185.59439757688756,183.03006663178218,0.889868064837637,0.9037743433123108,644,14.533786165533627,7.601801540804246,11,4773.583852813498,218,191.40895073246278,397,1.6059913266749941,58.0,1,957.3112828343844,311,95.76113785208608,Tetragonal
2.35,3.2079586122316,9.291390728,42.407025697636435,1.48,2.0330604540896844,0.5061439632728546,0.7411649307913193,245.9711343135406,186.802864,190.62666300857111,0.9637470282335965,0.81,709,7.287,60.0,14,2875.0,217,118.71,643,7.094160084292189,25.27969024919453,4,4777.462029185021,191,91.70055015569177,Tetragonal
3.7005637055890155,2.3723561974463903,8.554854930098863,55.890702614786825,2.1574068167299743,1.7180457288927804,0.4397208182123238,1.1138933936544828,242.92232949216285,185.56614523762954,188.6998233041505,0.8514786240645551,1.7731725626643318,502,7.794207457210901,82.92640204498926,4,1419.9755819066995,255,175.326359110429,695,13.631102250949613,25.308800681663087,9,5363.350129944503,211,130.83440441831462,Tetragonal
2.3169801298418635,2.4122505014981592,10.646252739325279,17.030989712190856,1.4747863362963085,1.4994869377775184,0.5607325613679675,0.7104011579258004,246.2034374938887,186.69995618445017,191.10630783031326,0.682427898106545,0.7912308106667112,714,7.082207289719003,60.0,12,2899.087126311054,216,113.90508753067803,808,6.148514004890159,65.64099111107407,13,1849.2598527703958,208,113.2429589736498,Tetragonal
3.0417000740934776,3.3626837430141254,16.517380083624474,10.065968223043193,2.0075300669841294,1.8859208616649106,0.8179000957511471,0.8425895214459935,239.98248951715215,185.63285418234315,185.64235581857614,0.7198948783645227,1.5083025981940008,570,10.045544022130485,91.24859687407395,3,1879.7714477820125,209,181.88647643110164,663,4.415458751147065,24.473840556106154,10,1128.8954861467355,263,129.81095948653575,Tetragonal
3.8225950670891535,2.3533785329945416,4.970144640216695,57.5408331147047,2.084968720044031,1.6800903999890833,0.43429862835086447,1.0435967941677649,242.26900827516656,185.5759630141518,188.07878050014136,0.8357672679412891,1.5577920800251086,670,7.318127060375679,67.80632799923582,3,797.3160118514306,280,164.51197000800101,709,15.206248400453045,23.53755199949055,10,5471.143264031004,212,142.63859141355513,Tetragonal
4.966666667,2.1989443880541355,5.548013245,38.48421747896498,2.65,1.3131668358375932,0.45030160374744277,1.142501665953146,235.9854276845704,185.367975,181.99107210387587,0.6454143621957145,1.88,376,1.873,58.0,3,944.0,343,132.905452,734,10.86607829475706,92.85221432757898,8,3684.130797580994,194,86.88578063974613,Tetragonal
2.3311420267966043,1.966666667,10.065165772587067,31.03384842,1.4770224252868087,1.54,0.285714286,0.8662984690954185,231.94007894884305,186.74409233255355,176.786556,0.855555556,0.8052358804588938,712,7.170040865265843,60.0,13,2888.7563951749444,216,115.96586714432283,787,2.3296,140.0,4,3538.0,210,28.085,Tetragonal
3.1755560846280817,4.719898873397202,23.110056182158605,6.747676545424977,2.268864703089056,2.5350255084811484,1.1284572479205894,0.5976989758550951,239.99170609747634,185.61436777660234,185.32571906204112,0.844429954130712,1.0943582069274504,516,9.839802870577724,5.073001836078288,5,3421.7015849314853,256,218.06819731747046,423,2.1958384463295517,57.338276307805174,3,939.2852186931118,329,128.10929009370557,Tetragonal
2.9331911263024106,4.086646757699371,33.13484618984998,19.398313481889005,1.9047525597510122,2.4865443686030404,0.8339712336639128,0.6408926324219633,244.42394282699678,185.6719665486275,189.8991556606104,0.968679061785965,0.9278839590594586,581,14.675625427094941,58.13822525587838,6,3962.4163822959435,240,220.08803335217976,552,2.563976109266889,46.4035836099666,2,1662.0494880497974,247,84.33438566777085,Tetragonal
2.916666667,2.26979537509023,11.04874908,34.89671677375479,1.11,1.8376172775751665,0.4097214849896528,1.0372398240380418,251.6185471211977,185.889111,197.36228018913818,0.9297268046900052,1.49,716,11.342,91.0,6,2022.0,202,207.0,681,4.1569700843115225,42.44767012813983,4,3556.1877225184826,190,44.43906940275541,Tetragonal
3.279195864530078,4.6093593745268215,22.99524657308848,6.554444321403746,2.1192812875385867,2.479791798858231,1.1278921807321494,0.6410922386514808,239.98807397292856,185.58208763233077,185.42909676503,0.8245001759262746,1.2724824811339253,567,8.01659217157545,80.55915909442841,2,2061.1531533958932,225,157.75403372872069,440,2.439364541051122,50.53162793768789,4,985.1877860778173,325,132.21611502201222,Tetragonal
4.966666667,2.2978338547008352,5.548013245,41.59341746763508,2.65,1.3746940559165963,0.4503222111162373,1.1425958129301346,243.24033555513603,185.367975,189.21663149046378,0.6788148369121394,1.88,376,1.873,58.0,3,944.0,343,132.905452,775,15.832755797554475,45.24184993262562,11,4346.593117377111,209,139.61342906395842,Tetragonal
2.9055456653901226,2.332236069040305,10.99078730397022,52.91604130557396,1.2047509329581483,1.3547331302205115,0.46333248531727234,1.0072142370782546,245.8642892861759,185.86412517897895,191.69810691878317,0.6614325927699958,1.5180249238326917,699,11.409793625271464,92.20106816425822,5,1985.1672429627479,201,206.65075606823737,679,9.999804169885994,85.59252285019247,5,4926.012461916346,208,95.54382143369098,Tetragonal
2.8809840970151357,2.1167554715562087,10.862774362777348,16.187483843678947,1.414015493838921,1.3057447330885723,0.5735754098213396,0.8569875654517363,239.55700152201288,185.80894211427469,185.4182208960644,0.5957864612592516,1.2716226734396483,661,11.559520944887566,94.85371752753562,5,1903.8193291555745,199,205.87942458115992,902,6.036744978604862,21.706882584718034,11,1100.8566271890754,197,105.04358756225471,Tetragonal
4.739306229823525,2.3118667856571853,5.433173877757311,39.736362257278664,2.537711784088353,1.2435201605954398,0.4456571622481047,1.1254876984401585,244.35152190368362,185.40930829227707,190.39069096526256,0.6120619800111561,1.8159678768768293,434,2.9551057607102074,59.94880374722693,3,914.8496079486226,330,139.18659013198862,708,13.01691316699353,93.96798840144045,8,4008.4608777995686,199,115.4449756313354,Tetragonal
3.1672526415548985,4.796568387129849,28.04212780462727,6.374947184986091,2.1966677007801927,2.5707475053742987,1.1484659717823402,0.590160522529245,239.98548523534143,185.61993983696274,185.33884776967483,0.8502592840699132,1.0928951450448128,599,7.860334160624154,89.23249832129731,4,3507.7421410835645,235,155.05259630009027,408,2.0955341629669864,57.54387053452834,3,940.7500775585145,333,129.5994335024947,Tetragonal
2.1670884318324917,2.365944860973246,16.79656667070511,60.62999681048405,1.4511192261092152,1.4010122368600726,0.4774626359043362,0.7396526035853432,242.52301222939616,186.2328123968663,187.9225845950747,0.6764753789651013,0.7637907617747445,739,6.152563201569977,60.0,8,3008.4291753754255,213,92.09347878225282,720,14.738933303071613,33.31046191126278,10,5485.446152508528,208,145.43104214196552,Tetragonal
2.033333333,2.1050150092641093,22.28476821,32.79686663260488,1.43,1.6758329181062765,0.34231133521094853,0.8037579192324863,240.42466205683294,185.815959,186.17734366371238,0.8894074117498908,0.73,762,5.323,60.0,4,3106.0,211,72.63,738,3.163614117172538,95.47698795405381,4,3546.3009005509393,201,35.54901884993989,Tetragonal
2.2829007371371617,2.4237815060953736,5.7208797800507405,50.213811062133566,1.6319103653809253,1.820896346190747,0.45532346143550667,0.7078202494582158,247.05988005958628,187.76031334081068,190.76478617751962,0.8935576735535546,0.6391036538092529,577,5.996341420981273,29.0,3,2468.594392323929,187,72.59459756176088,655,8.75657901887037,29.516282887481353,5,4986.497832751226,207,93.16108474733491,Tetragonal
2.86793767617245,2.354566992982632,10.027675328167481,52.40195822250888,1.2886729663676826,1.461921565756186,0.46196528591176333,0.9342516650497932,246.3221566079696,186.4942877071852,191.47660048548533,0.7145617926510536,1.304829834855311,664,10.032164726555461,70.85868379127942,8,2126.929760248657,199,177.0537611168987,673,9.683981100896952,73.5338238524291,5,4946.110293579285,208,94.96124654431696,Tetragonal
2.516666667,2.806445119719239,4.310522443,26.496878739172896,1.44,1.999668205698952,0.5130227392413311,0.8652690176106511,238.92510936813719,185.813376,184.59341936922002,0.9423162926996831,1.1841988659325915,1007,13.5336,79.0,4,629.88,209,200.59,619,17.021656626920887,47.182381541557774,7,4303.524357952486,236,213.67064578930808,Tetragonal
2.035447920461134,2.265757007418153,22.71779962307187,39.8952426167597,1.4354979273989485,1.8154979273989487,0.4242544834717154,0.7582805052223724,243.76054327254226,184.7994775263926,190.49183670338945,0.9109985206728016,0.7371895973678558,761,5.4725859170006235,61.69166996890725,4,3109.975424426932,210,72.05073794632928,647,6.501621597802028,32.141877229012394,5,3694.632945231048,181,58.558006355374246,Tetragonal
4.037875308837247,2.3674599440934054,7.753780593787376,64.72911636554727,2.2886421123277283,1.4544190161423538,0.45310979243068084,1.1129154670555736,239.8741778859478,185.51334927821057,185.7932569114125,0.7144230163293995,1.8016332291795072,468,6.216695958200305,76.28557985811494,3,1293.1675011001948,279,164.02469990514868,766,18.119777016388895,45.01353182706295,13,5785.7690179467345,213,182.5808636783892,Tetragonal
2.7375712359094004,2.293807688184236,8.002395532892384,45.1130480282353,1.6474307737789164,1.5609487103684727,0.43256165953640013,0.8154296490850054,247.85832194344653,187.6857190287685,191.71035436774432,0.7780034816804533,0.9123188061982268,568,7.3083939322050835,31.164700071408838,13,2382.009388317635,194,115.08977460251364,698,11.295400928734583,9.327016505284707,6,4571.448107554995,208,96.62704456004406,Tetragonal
3.244808290132111,4.966666667,25.106821924783638,5.548013245,2.324424870240582,2.65,1.192857143,0.5800676743070285,239.9903417315916,185.51361606848684,185.367975,0.863192182,1.1184424870240584,513,9.731240927732655,14.274677925359228,4,3482.6813473195634,256,216.15977489429758,376,1.873,58.0,3,944.0,343,132.905452,Tetragonal
5.022987312313412,2.3063206453134124,5.683157928502579,37.47146922866995,2.62972456760607,1.6601273323836088,0.4839891247435178,1.080687328323129,250.31048108162895,183.35004839819143,198.17548614376923,0.795656221427921,1.771864360565706,394,1.6425359184556614,58.0,1,955.4894116898937,315,100.84495696778987,678,7.091078235325672,47.28387577578176,5,3692.2541194425507,189,65.70785380622262,Tetragonal
5.038407012638781,2.78870732088713,5.720158401572094,35.294527573341945,2.6241734754667325,2.092095124620991,0.595405706035578,0.996251236605982,234.466683013112,182.79757206725938,182.6812694118911,0.9348023696464387,1.742258535822574,399,1.5794385044718608,58.0,1,958.6350305688516,308,92.06730140421023,556,9.566498241080122,11.093458160528982,10,3599.738325749922,217,158.3942880039061,Tetragonal
2.033333333,2.165538297503169,22.28476821,37.838506872711896,1.43,1.7413575263878522,0.38159882194901423,0.780014234732179,241.43079176060456,185.815959,187.16660733331233,0.8992470502525555,0.73,762,5.323,60.0,4,3106.0,211,72.63,685,5.148903676876431,58.71122082860782,4,3643.899143507685,186,45.13066037734794,Tetragonal
2.3226184511361443,2.433333333,6.199983957518832,60.52244297,1.6536528669550028,1.94,0.457142857,0.7467768151332421,241.7432888190564,187.5045572379157,185.661276,0.950980392,0.7544478753231745,580,6.646836780597802,37.838702914764255,3,2385.9987066099625,188,86.4866582324247,761,16.654,58.0,13,5731.0,217,180.9479,Tetragonal
2.453590767499846,2.29838594333431,9.612648552145044,16.016739387012326,1.412361322436947,1.380859638167155,0.570278228498535,0.7488445397269248,240.81572668456488,186.63582333908306,185.82835678690233,0.6292380426991881,0.9343089209266924,710,8.028283344643732,65.66702433636391,12,2719.065427131664,214,134.85005092443774,840,6.602188321794424,40.95469793021657,15,1750.4984652425167,206,122.8275942620763,Tetragonal
2.939869950928056,4.799404532574609,42.714340526001926,9.525757931615573,2.084312118349913,2.5838028769274435,1.0180932868136887,0.5689891167322978,238.0912148396816,185.60828459014192,183.5126086899028,0.9161540598784385,0.8634127289900521,632,13.883585180995896,16.1562899949054,10,4639.326502987131,220,193.12084373319834,443,1.8405108643414816,51.595893610240005,1,1154.2369493258016,287,86.06720160655495,Tetragonal
3.0225071987232104,5.039199945776914,44.404965724788624,5.7220610910280705,2.1503680520956356,2.623888019535863,1.09960007003814,0.5440596076688244,237.7573986218393,185.972569529944,182.76916186592047,0.8928450270918138,0.8624001627988604,650,12.164200642781099,2.2114189361817402,10,4712.962380796134,212,166.87983452720334,399,1.5761938220576457,58.0,1,958.7967889296775,308,91.61592467025253,Tetragonal
5.023009019392498,2.306342352392498,5.6832100159088315,37.47005084115657,2.6297167530575676,1.660320091246664,0.4840077308112687,1.0806591162406474,250.3126048552811,183.34927064978157,198.17829839242918,0.7957404517126976,1.7718226829736943,394,1.6424470930876858,58.0,1,955.493839934045,315,100.83260022547398,678,7.0890282187685845,47.263557949675935,5,3692.14784158292,189,65.69351710529793,Tetragonal
2.237862832810023,2.42679793532972,6.508489981753058,60.939793344183315,1.6187964610726417,1.8918247826123602,0.4579431097645205,0.7019086877516174,241.87918251268397,187.651929065347,185.67437002408596,0.9270771629152454,0.626161946410047,589,5.874285666332114,30.736548533740503,3,2512.235129926541,188,69.88584343830915,761,16.79942193527711,56.71159302335382,13,5736.433716379769,216,181.10990877465906,Tetragonal
3.2410343990364767,4.966666667,25.65249492613845,5.548013245,2.313103196840461,2.65,1.192857143,0.579806904581155,239.98960808715526,185.51828286226237,185.367975,0.863192182,1.1173103196840461,524,9.484994531280035,24.563814711388677,4,3491.1726023696538,253,208.25976593334505,376,1.873,58.0,3,944.0,343,132.905452,Tetragonal
2.467212092502252,2.3199457854451255,13.4841737353146,11.657106288553834,1.4042621982355021,1.7349186784299853,0.41288037780923187,0.875649801010691,241.46437920375868,185.82250409006625,187.20361393138697,0.8784685894884774,1.0547520968670456,771,8.16921942970793,216.3923127475258,11,1849.0656480194484,206,163.22515449932658,578,4.223579804590886,27.950813215700148,3,2642.2469185272266,185,47.30111146397283,Tetragonal
2.2865660260288796,2.433333333,6.932221023217258,54.22105482998809,1.5751509609566805,1.8765660260288797,0.46759029316496287,0.7188693253040593,244.79655710984335,187.4105709857394,188.854554936501,0.9131980810649114,0.6894754494548712,626,6.411611159198538,40.335468068952665,7,2622.5327835949406,197,87.63559917076724,691,11.525997544174626,40.872827027797484,7,5278.081425846201,210,125.09965877602382,Tetragonal
2.033333333,1.9667022504519354,22.28476821,31.029178582826326,1.43,1.5399412873037195,0.2858019737929939,0.8366738304239798,231.00371534731502,185.815959,176.79137545996304,0.855474894331885,0.729946624821563,762,5.323,60.0,4,3106.0,211,72.63,786,2.331197732591331,139.95729985725046,4,3537.7694192291524,210,28.108775973234735,Tetragonal
